    HO_hw     eMax  Protons Neutrons         Orbital         Energy_GS                 dEnergy                Energy                   1p_norm
----------------------------------------------------------------------------------------------------------------------------------------------------------
    20.0       6       8       8             1p1/2n         -162.3668088159            0.6850881154         -161.6817207004            0.4600702316
    20.0       6       8       8             2p1/2n         -162.3668088159            9.0186156718         -153.3481931441            0.4903525940
    20.0       6       8       8             0f7/2n         -162.3668088159           -1.9354047142         -164.3022135301            0.5532650164
    20.0       6       8       8             1f7/2n         -162.3668088159           14.0336137523         -148.3331950635            0.5853102043
    20.0       6       8       8             0f5/2n         -162.3668088159           -0.4234241035         -162.7902329193            0.1650547908
    20.0       6       8       8             1f5/2n         -162.3668088159            8.3178953756         -154.0489134402            0.5598051844
    20.0       6       8       8             0g9/2n         -162.3668088159           13.6620329767         -148.7047758391            0.5146149132
    20.0       6       8       8             1g9/2n         -162.3668088159           27.9232928638         -134.4435159521            0.2379404933
    20.0       6       8       8             0g7/2n         -162.3668088159           18.8729292506         -143.4938795653            0.3703808395
    20.0       6       8       8             1g7/2n         -162.3668088159           21.6844134372         -140.6823953786            0.4348773462
    20.0       6       8       8             0h11/2n         -162.3668088159           17.5564687597         -144.8103400562            0.0596836173
    20.0       6       8       8             0h9/2n         -162.3668088159           16.1428084056         -146.2240004102            0.0391953463
    20.0       6       8       8             0i13/2n         -162.3668088159           31.4673018168         -130.8995069990            0.0707912402
    20.0       6       8       8             0i11/2n         -162.3668088159           32.1526234090         -130.2141854069            0.0403700432
    24.0       6       8       8             0p1/2p         -163.4119595898           21.9796073848         -141.4323522049            0.9809012706
    24.0       6       8       8             0p3/2p         -163.4119595898           31.4746200638         -131.9373395259            0.9747019905
    24.0       6       8       8             0s1/2p         -163.4119595898           29.6633917280         -133.7485678618            0.3342267750
    24.0       6       8       8             0p1/2n         -163.4119595898           25.9997983399         -137.4121612499            0.9803044949
    24.0       6       8       8             0p3/2n         -163.4119595898           35.6108212140         -127.8011383757            0.9732578656
    24.0       6       8       8             0s1/2n         -163.4119595898           33.7452096159         -129.6667499739            0.3341278239
    24.0       6       8       8             0d5/2p         -163.4119595898           -3.0808406064         -166.4928001962            0.9818255005
    24.0       6       8       8             1d5/2p         -163.4119595898           18.0397047663         -145.3722548235            0.5324539031
    24.0       6       8       8             2d5/2p         -163.4119595898           24.5909097787         -138.8210498110            0.0503333375
    24.0       6       8       8             1s1/2p         -163.4119595898           -1.5867204361         -164.9986800258            0.9732021002
    24.0       6       8       8             2s1/2p         -163.4119595898           18.5774237614         -144.8345358284            0.4984866666
    24.0       6       8       8             3s1/2p         -163.4119595898           25.9455873588         -137.4663722310            0.1567671250
    24.0       6       8       8             0d3/2p         -163.4119595898            6.5225093136         -156.8894502762            0.9673736593
    24.0       6       8       8             1d3/2p         -163.4119595898           20.8926357850         -142.5193238048            0.4287543935
    24.0       6       8       8             2d3/2p         -163.4119595898           24.3257083293         -139.0862512605            0.2030480155
    24.0       6       8       8             1p3/2p         -163.4119595898            3.3264750292         -160.0854845606            0.4578503899
    24.0       6       8       8             2p3/2p         -163.4119595898            5.7041330880         -157.7078265018            0.3181049993
    24.0       6       8       8             0f7/2p         -163.4119595898            2.5385968811         -160.8733627086            0.5496233650
    24.0       6       8       8             1f7/2p         -163.4119595898           18.9010003067         -144.5109592830            0.5961026737
    24.0       6       8       8             1p1/2p         -163.4119595898            5.6218360880         -157.7901235018            0.4215336606
    24.0       6       8       8             2p1/2p         -163.4119595898           14.0403764355         -149.3715831542            0.4036419007
